OSEBuildingID,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,YearBuilt,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),NumberofBuildings,TotalGHGEmissions,ENERGYSTARScore,Electricity,NaturalGas,SteamUse,OtherFuelUse,SiteEnergyUse(kBtu)
24708,0.0,0.0,1920.0,2.0,0.0,20150.0,1.0,4.005,80.5,1.000019929115512,0.0,0.0,0.0,573909.0625
24710,0.0,0.0,1909.0,4.0,0.0,44775.0,1.0,27.634999999999998,0.0,0.5058793061094603,0.4941316670783295,0.0,0.0,928399.3125
24711,0.0,0.0,1910.0,5.0,0.0,32250.0,1.0,11.425,91.5,0.8385920597701095,0.16142474820586694,0.0,0.0,792034.6875
24712,0.0,0.0,1909.0,7.0,0.0,36000.0,1.0,11.175,43.5,1.0000196898724225,0.0,0.0,0.0,1602981.4375
24714,13284.0,3692.0,1938.0,2.0,0.0,41276.0,1.0,84.28,0.0,0.3507284478037025,0.6492790009858692,0.0,0.0,2282250.0
24716,8690.0,0.0,1937.0,2.0,0.0,24430.0,0.5,24.36,0.0,0.7338735374014618,0.2661423179276008,0.0,0.0,1265347.4375
24720,0.0,0.0,1927.0,1.0,0.0,22580.0,1.0,10.235,90.0,0.91490078312416,0.08511845727423206,0.0,0.0,938779.9375
24722,0.0,0.0,1987.0,4.0,0.0,54871.0,1.0,9.68,66.5,1.0000202096264887,0.0,0.0,0.0,1388570.9375
24725,0.0,0.0,1926.0,1.0,0.0,20000.0,1.0,28.85,24.0,0.18755198277732404,0.8124517728384049,0.0,0.0,649028.0625
24726,4000.0,0.0,1954.0,1.0,0.0,42000.0,1.0,81.025,0.0,0.29549710487038977,0.7045090767818148,0.0,0.0,2052444.8125
24739,0.0,0.0,1927.0,4.0,9318.0,35874.0,1.0,119.32,88.0,0.16211364727981376,0.8378932361696204,0.0,0.0,2614968.0
24741,0.0,0.0,1928.0,4.0,0.0,22553.0,1.0,5.01,58.0,1.0000200534081856,0.0,0.0,0.0,718394.09375
24743,0.0,0.0,1909.0,3.0,0.0,27504.0,1.0,50.065,93.0,0.18883036931951544,0.8111733439996116,0.0,0.0,1127697.3125
24746,0.0,0.0,1988.0,4.0,0.0,63998.0,1.0,139.69,51.5,0.39455857870620537,0.6054492923828473,0.0,0.0,4001987.5
24750,0.0,0.0,1920.0,3.0,0.0,24084.0,1.0,15.7,73.5,0.6447035283299647,0.35530898323101995,0.0,0.0,671878.59375
24752,53952.0,0.0,2004.0,6.0,156997.0,282607.0,1.0,172.76,99.0,0.43740724953891474,0.3925307751536899,0.0,0.1700710355192812,7229411.5
24764,0.0,0.0,1970.0,9.0,0.0,127230.0,1.0,30.715,84.5,0.9688187507564808,0.031201376425401543,0.0,0.0,3651778.0
24765,0.0,0.0,1967.0,4.0,0.0,20132.0,1.0,4.5649999999999995,44.5,1.0000197180735624,0.0,0.0,0.0,654539.09375
24769,0.0,0.0,2009.0,6.0,32362.5,212137.5,1.0,302.695,99.5,0.5758362284706134,0.42417600388629434,0.0,0.0,11404180.0
24772,1114.0,0.0,1980.0,4.0,0.0,33034.0,1.0,4.405,93.0,1.0000208173669651,0.0,0.0,0.0,631984.34375
24775,0.0,0.0,1979.0,4.0,0.0,88096.0,1.0,18.485,45.0,1.0000201303722105,0.0,0.0,0.0,2651466.125
24780,42355.0,0.0,2009.0,3.0,84710.0,42355.0,1.0,22.79,0.0,1.0000208772082906,0.0,0.0,0.0,3269115.25
24781,0.0,0.0,1964.0,1.0,0.0,37247.0,1.0,56.25,71.5,0.4326419637475545,0.5673667288951842,0.0,0.0,1696837.25
24784,3697.0,0.0,1966.0,4.0,1848.5,36672.5,1.0,5.98,76.0,1.0000197169484446,0.0,0.0,0.0,857447.59375
24790,0.0,0.0,1963.0,4.0,0.0,23968.0,1.0,4.205,94.0,1.0000208288795627,0.0,0.0,0.0,603128.9375
24795,0.0,0.0,1967.0,6.0,0.0,51568.0,1.0,27.630000000000003,76.0,0.7540702647862486,0.2459445276258655,0.0,0.0,1508374.6875
24796,0.0,0.0,1986.0,4.0,0.0,21312.0,1.0,2.92,0.0,1.0000207789921014,0.0,0.0,0.0,418841.29689999996
24803,0.0,0.0,1993.0,1.0,0.0,25384.0,1.0,62.325,13.5,0.6608880674560442,0.3391256325002157,0.0,0.0,2755483.25
24805,0.0,0.0,1967.0,6.0,0.0,29840.0,1.0,4.5600000000000005,91.5,1.00001998435101,0.0,0.0,0.0,653636.4375
24822,10057.0,0.0,1910.0,3.0,0.0,49052.0,0.5,11.52,93.0,1.0000231095298293,0.0,0.0,0.0,1652456.8125
24823,0.0,0.0,1900.0,2.0,0.0,52110.0,1.0,20.21,41.0,0.2649704926223496,0.7350343747564335,0.0,0.0,494362.59375
24830,13611.0,0.0,1937.0,2.0,0.0,39036.0,1.0,37.394999999999996,0.0,0.6045629693666914,0.39544959020804976,0.0,0.0,1482932.375
24840,8874.0,1000.0,1923.0,1.0,0.0,26310.0,1.0,13.235,94.5,0.7776714835096016,0.2223456423560326,0.0,0.0,768209.34375
24846,0.0,0.0,1996.0,6.0,0.0,20078.0,1.0,6.725,3.0,1.0000213465819052,0.0,0.0,0.0,964732.90625
24850,2213.0,0.0,2000.0,6.0,0.0,29866.0,1.0,4.39,0.0,1.0000204864169846,0.0,0.0,0.0,629990.59375
24854,0.0,0.0,1964.0,3.0,0.0,191330.0,1.0,52.33,54.5,0.9636398905511339,0.03638002817714874,0.0,0.0,6049583.0
24857,24813.0,0.0,1966.0,1.0,0.0,37883.0,1.0,365.0,90.5,0.4639819384419674,0.5360275290580593,0.0,0.0,11513071.0
24858,0.0,0.0,1969.0,3.0,0.0,27320.0,1.0,6.25,51.0,1.0000205665133242,0.0,0.0,0.0,896481.5625
24861,0.0,0.0,1985.0,4.0,0.0,29063.0,1.0,5.96,68.0,1.0000201112819391,0.0,0.0,0.0,854619.8125
24862,0.0,0.0,1962.0,3.0,0.0,29874.0,1.0,52.6,95.0,0.23562101832987348,0.7643839001779797,0.0,0.0,1245296.375
24865,0.0,0.0,1948.0,2.0,0.0,22252.0,1.0,2.815,96.5,1.000020922036487,0.0,0.0,0.0,404028.54689999996
24868,0.0,0.0,1965.0,1.0,0.0,20140.0,1.0,47.495,34.5,0.12385928642937111,0.8761433642625421,0.0,0.0,1002096.84375
24876,0.0,0.0,1990.0,2.0,31389.0,40485.0,1.0,41.275,0.0,0.3856802358569521,0.6143275718509669,0.0,0.0,1168716.875
24880,0.0,0.0,2003.0,5.0,0.0,52020.0,1.0,24.725,86.5,0.7688939446374726,0.2311221486798732,0.0,0.0,1401979.4375
24883,9503.0,0.0,1991.0,7.0,9620.0,30130.0,1.0,21.799999999999997,27.5,0.8187533504331468,0.1812628301363811,0.0,0.0,1421458.0
24886,0.0,0.0,1971.0,2.0,0.0,39953.0,1.0,27.975,92.5,0.7549532241266772,0.24506282346566335,0.0,0.0,1530603.4375
24887,21203.0,4060.0,2010.0,4.0,10601.5,147122.5,1.0,46.86,0.0,0.659244480520424,0.34076883810269193,0.0,0.0,2064778.0
24888,0.0,0.0,2001.0,4.0,0.0,94370.0,1.0,107.875,59.0,0.6288480775716214,0.3711650458165403,0.0,0.0,4476740.25
24893,7032.0,0.0,1998.0,2.0,0.0,21200.0,1.0,11.870000000000001,14.0,1.0000209971718426,0.0,0.0,0.0,1702610.25
24895,2442.0,0.0,1980.0,1.0,0.0,30630.0,1.0,53.69,27.0,0.9659149128990512,0.034105141224800836,0.0,0.0,6282997.0
24896,4150.0,0.0,1980.0,2.0,0.0,23421.0,1.0,13.465,23.5,1.0000208729521651,0.0,0.0,0.0,1931327.1875
24902,3242.0,0.0,2006.0,4.0,0.0,30386.0,1.0,5.075,0.0,1.0000211518091082,0.0,0.0,0.0,728365.59375
24904,0.0,0.0,1928.0,2.0,0.0,23000.0,1.0,16.59,0.0,0.5478325520820222,0.4521892658922964,0.0,0.0,595839.0
24906,29281.0,0.0,1988.0,5.0,14640.5,66060.5,1.0,12.945,99.5,1.0000198975046206,0.0,0.0,0.0,1856388.5625
24908,0.0,0.0,1931.0,3.0,0.0,117116.0,1.0,229.48000000000002,83.5,0.1946308805497243,0.8053729174824623,0.0,0.0,5200061.25
24909,0.0,0.0,1928.0,2.0,0.0,24120.0,1.0,29.494999999999997,73.0,0.37328202265068566,0.6267245546671107,0.0,0.0,821953.59375
24911,6766.0,0.0,1929.0,3.0,0.0,35736.0,1.0,48.754999999999995,89.0,0.1978450741531695,0.8021593235166068,0.0,0.0,1108541.625
24921,10413.0,0.0,1988.0,4.0,5206.5,41479.5,1.0,8.02,94.0,0.9498211865650867,0.05019810002154091,0.0,0.0,863618.34375
24934,6300.0,0.0,1995.0,2.0,0.0,20261.0,1.0,3.4699999999999998,95.5,1.0000206079962042,0.0,0.0,0.0,497379.75
24943,0.0,0.0,1941.0,1.0,0.0,51050.0,1.0,23.66,7.5,0.7292045905333183,0.2708119683480582,0.0,0.0,1215359.875
24948,0.0,0.0,1954.0,2.0,0.0,21900.0,1.0,35.504999999999995,39.5,0.5134288986852492,0.4865823393419146,0.0,0.0,1206839.9375
24950,0.0,0.0,1952.0,1.0,0.0,25460.0,1.0,6.1,0.0,1.0000217808867078,0.0,0.0,0.0,875193.9375
24958,0.0,0.0,1964.0,1.0,0.0,33462.0,1.0,12.32,1.0,1.0000250816595513,0.0,0.0,0.0,1766729.1875
24959,9875.0,8877.0,1952.0,1.0,0.0,35310.0,1.0,47.805,0.0,0.477939015320928,0.522073085683967,0.0,0.0,1539128.375
24976,2891.0,0.0,1966.0,4.0,1445.5,21974.5,1.0,2.835,0.0,1.0000204142615912,0.0,0.0,0.0,406424.20314999996
24987,0.0,0.0,1968.0,7.0,0.0,239054.0,1.0,408.45500000000004,51.5,0.40754118543602985,0.5924671718022245,0.0,0.0,11905847.0
24989,0.0,0.0,1960.0,10.0,0.0,101706.0,0.5,423.5,21.5,0.20957636491716114,0.790427994550153,0.0,0.0,9748897.5
24991,0.0,0.0,1962.0,3.0,0.0,36140.0,1.0,31.104999999999997,0.0,1.0000194977229686,0.0,0.0,0.0,4462059.5
24994,6000.0,0.0,1991.0,2.0,21384.0,26579.0,1.0,301.025,0.0,0.35504817893226204,0.6449591417959162,0.0,0.0,8195906.0
25000,4500.0,0.0,1930.0,1.0,0.0,23903.0,1.0,14.785,77.0,0.3687341985800559,0.6312736218263051,0.0,0.0,409582.29689999996
25001,0.0,0.0,1947.0,3.0,0.0,22522.0,1.0,28.14,0.0,0.206371160693996,0.7936328090695736,0.0,0.0,645504.4375
25002,0.0,0.0,1996.0,4.0,0.0,38959.0,1.0,28.439999999999998,0.0,0.545590015066822,0.454421589437666,0.0,0.0,1017923.6875
25004,7031.0,0.0,1926.0,3.0,7031.0,20809.0,1.0,17.025,58.0,0.21522653062951422,0.1866327897538816,0.0,0.5981400931436367,1491969.875
25006,0.0,0.0,1978.0,3.0,0.0,20739.0,1.0,5.6,21.0,1.0000208466671625,0.0,0.0,0.0,803485.75
25025,8745.0,3060.0,1928.0,2.0,0.0,25955.0,1.0,10.385,0.0,1.0000244942935006,0.0,0.0,0.0,1490143.0
25028,0.0,0.0,1925.0,3.0,0.0,25120.0,0.5,16.645,97.0,0.543719526650505,0.45629236359182546,0.0,0.0,593974.4375
25042,0.0,0.0,1966.0,2.0,0.0,33332.0,1.0,22.78,0.0,0.40537180594913685,0.5946448100638659,0.0,0.0,662012.0
25046,0.0,0.0,1971.0,15.0,0.0,73898.0,1.0,71.10499999999999,53.5,0.672540599308823,0.327473530426055,0.0,0.0,3220159.5
25047,4200.0,0.0,2001.0,3.0,7030.0,29353.0,0.5,21.165,0.0,0.6769907221724354,0.32302280956043083,0.0,0.0,967632.90625
25053,0.0,0.0,1972.0,2.0,0.0,136752.0,1.0,54.53,57.5,0.8008092886801843,0.1992071614816053,0.0,0.0,3373827.0
25054,15448.0,0.0,1977.0,3.0,0.0,120701.0,1.0,19.43,75.0,1.0000197328034897,0.0,0.0,0.0,2787237.0
25055,0.0,0.0,2006.0,4.0,0.0,54238.0,1.0,9.73,31.0,0.9993715933106592,0.0006493161069110661,0.0,0.0,1389923.9375
25056,0.0,0.0,2002.0,6.0,0.0,41310.0,1.0,6.574999999999999,88.0,1.0000202112372492,0.0,0.0,0.0,943163.4375
25061,10240.0,0.0,2014.0,7.0,28234.0,84970.0,1.0,61.435,69.0,0.6837345921873932,0.31627883385760724,0.0,0.0,2848940.25
25062,37922.0,0.0,2008.0,7.0,21280.0,135325.0,1.0,84.475,99.0,0.6069134273192863,0.39309894495693204,0.0,0.0,3364376.875
25065,58103.0,25060.0,1991.0,5.0,29051.5,134647.5,1.0,28.365000000000002,76.5,1.0000205234613273,0.0,0.0,0.0,4068514.5
25069,0.0,0.0,1923.0,4.0,0.0,46100.0,1.0,86.725,70.5,0.4849412281965404,0.23639661828221142,0.2786722871026307,0.0,2315938.375
25076,0.0,0.0,1978.0,5.0,0.0,51910.0,1.0,29.065,60.0,0.7747111686916145,0.22530444048099255,0.0,0.0,1673695.375
25078,0.0,0.0,1987.0,4.0,0.0,20506.0,1.0,3.6950000000000003,0.0,1.0000201558982111,0.0,0.0,0.0,530241.8125
25080,0.0,0.0,1963.0,11.0,0.0,52334.0,1.0,8.21,57.5,1.0000203340939418,0.0,0.0,0.0,1177210.0625
25086,0.0,0.0,1963.0,4.0,2625.5,45797.5,1.0,6.779999999999999,90.5,1.00002020012122,0.0,0.0,0.0,973075.84375
25092,4000.0,0.0,1984.0,3.0,2577.0,18403.0,1.0,2.7199999999999998,96.5,1.0000201137702156,0.0,0.0,0.0,389969.15625
25110,6671.0,0.0,1986.0,3.0,3335.5,26864.5,1.0,4.904999999999999,78.0,1.0000197603509047,0.0,0.0,0.0,703745.09375
25111,7504.0,0.0,1999.0,3.0,3752.0,24438.0,1.0,3.9499999999999997,93.5,1.0000204122547234,0.0,0.0,0.0,566448.9375
25115,0.0,0.0,1951.0,2.0,0.0,21936.0,1.0,28.625,96.5,0.1226639673974137,0.8773390371627835,0.0,0.0,603249.6875
25122,25391.0,18653.0,2003.0,7.0,10048.5,99835.5,1.0,66.61,63.5,0.7785669563265123,0.22144884975289292,0.0,0.0,3875091.25
25124,0.0,0.0,1960.0,1.0,0.0,25406.0,1.0,40.32,0.0,0.7808174362903472,0.21919824321712983,0.0,0.0,2359768.0
25127,6076.0,0.0,1966.0,5.0,3038.0,27479.0,1.0,4.41,87.0,1.0000206963159421,0.0,0.0,0.0,632660.90625
25128,0.0,0.0,1929.0,3.0,0.0,25368.0,1.0,22.634999999999998,53.0,0.5896488987901473,0.4103632233022804,0.0,0.0,873920.90625
25129,0.0,0.0,1967.0,3.0,0.0,151450.0,6.0,28.725,78.5,1.000019715957957,0.0,0.0,0.0,4121027.25
25130,0.0,0.0,1978.0,4.0,0.0,37760.0,1.0,6.965,71.0,1.000020672561947,0.0,0.0,0.0,999198.844
25131,13400.0,0.0,1979.0,3.0,0.0,64618.0,1.0,10.195,94.0,1.0000205171554195,0.0,0.0,0.0,1462191.0
25137,15025.0,0.0,2001.0,12.0,0.0,162865.0,1.0,143.89,56.5,0.650236270034047,0.34977681971853175,0.0,0.0,6226244.5
25139,15236.0,0.0,1989.0,4.0,7618.0,29962.0,1.0,7.630000000000001,84.0,1.0000203919888615,0.0,0.0,0.0,1094179.6875
25144,0.0,0.0,1967.0,3.0,0.0,25914.0,0.5,17.565,88.0,0.6316448095634493,0.36836815458726235,0.0,0.0,732790.0
25148,0.0,0.0,1967.0,2.0,0.0,23250.0,1.0,6.505,53.0,1.0000214251931347,0.0,0.0,0.0,933480.5
25149,0.0,0.0,1967.0,5.0,5325.0,36765.0,1.0,10.605,24.5,1.0000205454876274,0.0,0.0,0.0,1521015.25
25160,0.0,0.0,1996.0,6.0,0.0,71421.0,1.0,45.760000000000005,54.0,0.7375356835181551,0.2624797449384238,0.0,0.0,2398166.0
25163,0.0,0.0,1960.0,1.0,0.0,30000.0,1.0,126.52,27.0,0.21117889683251623,0.7888257306341377,0.0,0.0,2917363.0
25165,14074.0,6755.0,1962.0,1.0,0.0,45036.0,1.0,54.345,0.0,0.526035485098229,0.47397546074538544,0.0,0.0,1884276.875
25166,0.0,0.0,1986.0,3.0,0.0,24664.0,1.0,4.9,65.5,1.0000197843030807,0.0,0.0,0.0,702893.09375
25169,0.0,0.0,1925.0,3.0,0.0,34580.0,1.0,120.69999999999999,52.0,0.12975955331686492,0.8702432772015504,0.0,0.0,2561368.25
25170,0.0,0.0,1965.0,4.0,1719.5,25860.5,1.0,24.23,87.0,0.5313237867181961,0.46868701949023245,0.0,0.0,847313.84375
25172,0.0,0.0,1960.0,5.0,0.0,40721.0,1.0,7.77,69.0,1.0000202465672954,0.0,0.0,0.0,1114386.4375
25175,0.0,0.0,1965.0,4.0,0.0,41396.0,1.0,8.32,54.5,1.0000206305038022,0.0,0.0,0.0,1193620.875
25177,0.0,0.0,1930.0,4.0,3059.0,38182.0,1.0,112.63,66.5,0.14308891824867825,0.8569141787755151,0.0,0.0,2421679.5
25181,0.0,0.0,1910.0,3.0,0.0,22532.0,1.0,17.755000000000003,77.5,0.6239630530615586,0.37604919202548553,0.0,0.0,729884.5625
25182,0.0,0.0,1971.0,11.0,0.0,78199.0,1.0,76.285,29.5,0.7333633702735481,0.2666512207818064,0.0,0.0,3957904.25
25184,0.0,0.0,1928.0,3.0,0.0,21407.0,1.0,46.47,82.5,0.16942801531438978,0.8305752739633323,0.0,0.0,1026061.125
25185,15350.0,0.0,1985.0,4.0,7675.0,55830.0,1.0,10.025,51.0,1.000020596984028,0.0,0.0,0.0,1438317.375
25186,0.0,0.0,1907.0,3.0,0.0,35647.0,1.0,98.4,56.0,0.2415585053925992,0.7584464524859577,0.0,0.0,2344752.875
25187,1928.0,0.0,1926.0,4.0,964.0,21320.0,1.0,18.23,78.5,0.600917693095021,0.39909414361409545,0.0,0.0,718105.0
25196,0.0,0.0,1910.0,3.0,0.0,35656.0,1.0,38.215,81.5,0.4821503360467954,0.5178595072255929,0.0,0.0,1238155.3125
25199,0.0,0.0,1925.0,3.0,0.0,20640.0,1.0,81.14500000000001,38.0,0.10054065815156274,0.8994615071989317,0.0,0.0,1674093.875
25200,0.0,0.0,1953.0,7.0,0.0,42182.0,1.0,107.20500000000001,90.5,0.2064871115666147,0.7935170554511147,0.0,0.0,2459792.75
25202,7808.0,0.0,1987.0,4.0,3904.0,28384.0,1.0,4.51,91.5,1.0000198530727702,0.0,0.0,0.0,646940.15625
25215,0.0,0.0,1987.0,4.0,0.0,31488.0,1.0,3.935,86.0,1.0000215553223444,0.0,0.0,0.0,563955.84375
25217,0.0,0.0,1962.0,1.0,0.0,51410.0,1.0,59.505,84.5,0.47861082203288585,0.5213995411146145,0.0,0.0,1917853.625
25218,4185.0,0.0,1979.0,3.0,2092.5,29364.5,1.0,3.865,93.5,1.0000217529128335,0.0,0.0,0.0,554523.4375
25220,0.0,0.0,1909.0,3.0,0.0,43162.0,1.0,7.65,87.5,1.0000202714321995,0.0,0.0,0.0,1097603.75
25223,0.0,0.0,1963.0,4.0,0.0,20790.0,1.0,3.735,78.0,1.00002155131734,0.0,0.0,0.0,535783.95315
25235,11653.0,0.0,1988.0,4.0,11663.0,30649.0,1.0,8.52,10.0,1.0000212176095935,0.0,0.0,0.0,1222451.5625
25240,0.0,0.0,2004.0,4.0,0.0,53919.0,1.0,8.325,65.0,1.0000207823339482,0.0,0.0,0.0,1193922.6875
25241,0.0,0.0,1988.0,3.0,0.0,166858.0,5.5,27.775,88.5,1.0000197648236961,0.0,0.0,0.0,3984351.25
25242,0.0,0.0,1978.0,3.0,0.0,27317.0,0.5,5.645,34.5,1.0000205689383792,0.0,0.0,0.0,809776.84375
25243,0.0,0.0,1963.0,5.0,0.0,28922.0,1.0,6.765000000000001,42.5,1.0000200334539355,0.0,0.0,0.0,970252.0625
25245,400.0,0.0,1921.0,4.0,0.0,104064.0,1.0,216.39,57.5,0.18911352455269223,0.8108902188337567,0.0,0.0,4875264.75
25247,0.0,0.0,1988.0,4.0,0.0,44352.0,1.0,70.22,57.5,0.464758449313141,0.5352510214942228,0.0,0.0,2217340.0
25250,2000.0,0.0,1959.0,2.0,0.0,122679.0,1.0,449.89,0.0,0.4339251998215497,0.5660834792377594,0.0,0.0,13595943.5
25259,0.0,0.0,1995.0,2.0,0.0,31680.0,1.0,59.985,100.0,0.6097192974584559,0.3902928304395457,0.0,0.0,2401487.875
25266,0.0,0.0,1986.0,3.0,0.0,21303.0,1.0,4.145,71.0,1.0000205060665883,0.0,0.0,0.0,594336.3125
25268,0.0,0.0,1980.0,4.0,0.0,23022.0,1.0,14.5,79.5,0.8393024607302466,0.1607144729058411,0.0,0.0,1007609.9375
25269,9400.0,250.0,2002.0,5.0,3782.0,53974.0,1.0,10.51,0.0,1.000020482394387,0.0,0.0,0.0,1507392.125
25275,2700.0,2500.0,1967.0,1.0,0.0,27263.0,1.0,17.165,0.0,1.0000205100795871,0.0,0.0,0.0,2462204.0
25276,0.0,0.0,1962.0,1.0,0.0,31569.0,1.0,117.35,12.5,0.2699402943320106,0.7300649889721851,0.0,0.0,2886451.25
25278,8800.0,0.0,1956.0,1.0,0.0,39984.0,1.0,44.6,69.5,0.37160754869665547,0.6284003641523346,0.0,0.0,1240071.6875
25295,5995.0,2000.0,1997.0,4.0,8272.0,47705.0,1.0,6.825,99.5,1.0000197330974048,0.0,0.0,0.0,978685.6875
25299,0.0,0.0,1968.0,2.0,0.0,91907.0,1.0,59.465,59.5,0.7865105428817646,0.2135055112808782,0.0,0.0,3534908.75
25302,0.0,0.0,1978.0,4.0,0.0,20844.0,1.0,3.6950000000000003,82.0,1.0000196834222093,0.0,0.0,0.0,530268.5625
25305,6160.0,0.0,1998.0,3.0,4032.5,22545.5,1.0,24.064999999999998,70.5,0.5675277131060742,0.4324827064721595,0.0,0.0,893750.1875
25317,0.0,0.0,1925.0,2.0,0.0,73769.0,1.0,90.22,93.0,0.3480273357687466,0.6519794406763303,0.0,0.0,2434905.0
25322,0.0,0.0,1984.0,4.0,0.0,24620.0,1.0,6.86,12.5,1.0000194006332388,0.0,0.0,0.0,984168.9065
25323,0.0,0.0,1925.0,3.0,0.0,21512.0,1.0,18.185,81.5,0.5972858110996305,0.4027245096114147,0.0,0.0,711554.65625
25324,0.0,0.0,1900.0,3.0,0.0,32960.0,1.0,54.540000000000006,98.5,0.1243240789982569,0.8756783097029259,0.0,0.0,1151253.25
25325,0.0,0.0,1906.0,1.0,0.0,26440.0,1.0,26.86,90.5,0.3287505047627486,0.6712564262748838,0.0,0.0,707866.59375
25326,960.0,0.0,1958.0,4.0,0.0,21312.0,1.0,5.72,47.5,1.0000196132876635,0.0,0.0,0.0,820553.40625
25327,30000.0,0.0,2004.0,5.0,0.0,71592.0,1.0,36.16,66.0,0.8141479463256655,0.1858687136429773,0.0,0.0,2325934.75
25329,6729.0,2048.0,1990.0,3.0,3389.5,18481.5,1.0,5.295,0.0,1.0000196587552652,0.0,0.0,0.0,759839.5625
25335,22952.0,9463.0,2007.0,4.0,11476.0,146704.0,1.0,27.950000000000003,94.0,0.761632752924776,0.2383828400929601,0.0,0.0,1555183.25
25337,0.0,0.0,1919.0,5.0,0.0,40281.0,1.0,7.025,32.0,1.000020291702847,0.0,0.0,0.0,1007185.0625
25338,0.0,0.0,1981.0,4.0,0.0,42084.0,1.0,6.85,79.0,1.0000204410300841,0.0,0.0,0.0,982998.4065
25340,3198.0,0.0,1968.0,5.0,3198.0,19828.0,1.0,3.71,94.0,1.0000184904241616,0.0,0.0,0.0,532370.15625
25348,0.0,0.0,1974.0,9.0,0.0,53820.0,1.0,68.475,0.0,0.6242680444319727,0.3757442025285181,0.0,0.0,2817025.5
25354,100193.0,9215.0,1994.0,27.0,22256.5,169170.5,1.0,264.79999999999995,8.5,0.5918590272678614,0.3080326607649049,0.10012020212373711,0.0,9385389.5
25356,3738.0,0.0,1988.0,3.0,0.0,22392.0,1.0,3.635,91.5,1.00002243484752,0.0,0.0,0.0,521648.29689999996
25360,23133.0,0.0,1948.0,2.0,20632.5,212907.5,2.5,63.735,82.0,0.7836406249054437,0.21636502768739724,0.0,0.0,3759336.75
25361,0.0,0.0,1961.0,1.0,0.0,43578.0,1.0,24.63,83.0,0.7796105006433249,0.22038958635714337,0.0,0.0,1436773.875
25362,10000.0,3926.0,2001.0,6.0,5000.0,60867.0,1.0,11.004999999999999,0.0,1.0000208267721742,0.0,0.0,0.0,1578497.125
25364,0.0,0.0,1956.0,2.0,0.0,28800.0,1.0,29.560000000000002,0.0,0.5926468307274604,0.4073651004515379,0.0,0.0,1147204.3125
25368,15744.0,5867.0,2002.0,12.0,0.0,205779.0,1.0,273.84000000000003,52.0,0.5255866661888883,0.47442413652095833,0.0,0.0,9488360.0
25371,0.0,0.0,2009.0,2.0,0.0,28500.0,2.5,28.165,91.0,0.6199609698577608,0.380052026776111,0.0,0.0,1149336.0625
25386,0.0,0.0,1968.0,3.0,2349.5,27231.5,0.5,21.265,83.5,0.6255671374031522,0.37444604583133656,0.0,0.0,877060.9375
25401,0.0,0.0,1968.0,4.0,0.0,24288.0,1.0,4.529999999999999,63.0,1.0000209137219545,0.0,0.0,0.0,649991.90625
25407,11489.0,0.0,1989.0,7.0,0.0,87645.0,1.0,39.519999999999996,95.0,0.7550040379153604,0.24501110788026498,0.0,0.0,2162316.25
25410,9710.0,0.0,1982.0,21.0,0.0,185506.0,1.0,107.375,1.0,0.9459156924238615,0.054104013889468124,0.0,0.0,11341543.0
25412,12960.0,0.0,1927.0,12.0,12960.0,82320.0,1.0,271.95500000000004,49.0,0.2979666153503348,0.0,0.7020394362665434,0.0,4833419.0
25414,18408.0,0.0,2003.0,6.0,919.0,38171.0,1.0,9.875,29.0,1.0000202893973784,0.0,0.0,0.0,1416996.25
25416,0.0,0.0,2009.0,7.0,0.0,138125.0,1.0,18.47,93.5,1.000020476842437,0.0,0.0,0.0,2649334.25
25418,1563.0,0.0,1907.0,2.0,0.0,20736.0,1.0,3.0999999999999996,88.5,1.0000215757448148,0.0,0.0,0.0,444654.40625
25419,4375.0,2925.0,1909.0,3.0,0.0,29243.0,1.0,52.504999999999995,0.0,0.3965732339994316,0.6034336449265807,0.0,0.0,1508229.625
25425,0.0,0.0,2005.0,6.0,0.0,79644.0,1.0,14.864999999999998,58.5,1.000020866601691,0.0,0.0,0.0,2132594.5
25426,0.0,0.0,1966.0,6.0,2877.0,43474.0,1.0,7.5,75.5,1.000021033727524,0.0,0.0,0.0,1075653.375
25427,6492.0,0.0,1998.0,4.0,6492.0,30174.0,1.0,5.945,67.0,1.0000204602200156,0.0,0.0,0.0,852263.5625
25428,0.0,0.0,2000.0,5.0,0.0,44520.0,1.0,8.870000000000001,52.5,1.000020832539011,0.0,0.0,0.0,1272048.5
25432,0.0,0.0,1960.0,4.0,0.0,20884.0,1.0,5.484999999999999,53.5,1.000019945245137,0.0,0.0,0.0,786528.3125
25433,0.0,0.0,1978.0,4.0,2316.5,29583.5,1.0,5.6,66.5,1.0000207331208182,0.0,0.0,0.0,803364.34375
25435,0.0,0.0,1990.0,2.0,0.0,89549.0,1.0,61.495,36.0,0.7644753809780253,0.2355398481352821,0.0,0.0,3447344.5
25436,0.0,0.0,1997.0,3.0,0.0,36260.0,1.5,7.555,60.5,1.0000212169488367,0.0,0.0,0.0,1084039.0
25438,4584.0,0.0,1989.0,4.0,2292.0,26988.0,1.0,21.04,96.0,0.5450180628529961,0.4549926539828622,0.0,0.0,752320.9375
25447,0.0,0.0,2001.0,6.0,0.0,119486.0,1.0,18.23,96.0,1.0000208435957765,0.0,0.0,0.0,2614712.0
